Wind,Kd,a,b,c
9,0.07,0.004905898,0.004905898,-0.004017167
9,0.08,0.005306129,0.005306129,-0.009441258
9,0.09,0.005575381,0.005575381,-0.010993937
9,0.1,0.005858783,0.005858783,-0.013522694
9,0.11,0.006089081,0.006089081,-0.013849
9,0.12,0.00612696,0.00612696,-0.012810921
9,0.13,0.006167125,0.006167125,-0.011112625
9,0.14,0.006379048,0.006379048,-0.01211384
9,0.15,0.006257094,0.006257094,-0.010154312
9,0.16,0.006462797,0.006462797,-0.010645232
9,0.17,0.006360065,0.006360065,-0.009438202
9,0.18,0.006642759,0.006642759,-0.010297447
9,0.19,0.006519313,0.006519313,-0.009039936
9,0.2,0.006479851,0.006479851,-0.007736969
9,0.21,0.00651949,0.00651949,-0.007573051
9,0.22,0.006520758,0.006520758,-0.007546917
9,0.23,0.006374633,0.006374633,-0.005963719
9,0.24,0.006833765,0.006833765,-0.007052124
9,0.25,0.00666327,0.00666327,-0.006936038
9,0.26,0.006582564,0.006582564,-0.005729068
9,0.27,0.006446363,0.006446363,-0.004998388
9,0.28,0.006630219,0.006630219,-0.005338746
9,0.29,0.006405077,0.006405077,-0.004445281
9,0.3,0.006611166,0.006611166,-0.004796099
9,0.31,0.006442587,0.006442587,-0.004374021
9,0.32,0.006671004,0.006671004,-0.004721127
9,0.33,0.006637694,0.006637694,-0.004344494
9,0.34,0.006746707,0.006746707,-0.004181893
9,0.35,0.006557437,0.006557437,-0.003403748
9,0.36,0.006580889,0.006580889,-0.003156799
10,0.06,0.004343648,0.004343648,0.008089738
10,0.07,0.004869284,0.004869284,-0.003506588
10,0.08,0.005381467,0.005381467,-0.010707745
10,0.09,0.005678197,0.005678197,-0.012507285
10,0.1,0.005831329,0.005831329,-0.012557806
10,0.11,0.006055464,0.006055464,-0.013680399
10,0.12,0.006195415,0.006195415,-0.013033816
10,0.13,0.006167506,0.006167506,-0.011372407
10,0.14,0.006353188,0.006353188,-0.011585582
10,0.15,0.006353684,0.006353684,-0.010983296
10,0.16,0.006412866,0.006412866,-0.01027855
10,0.17,0.006408,0.006408,-0.009309607
10,0.18,0.006660271,0.006660271,-0.010458311
